ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,NET_SALES_LOG,STATE_FREQ,PROFIT_CLIPPED
2020-08-12,2020-08-12,SAME DAY,SF-20065,CONSUMER,USA,POMONA,CA,WEST,FUR-FU-10001889,FURNITURE,FURNISHINGS,ULTRA DOOR PULL HANDLE,10.4148,94.67999999999999,4.561009290202321,0.20383310041924535,10.4148
2020-08-12,2020-08-19,STANDARD CLASS,ON-18715,CORPORATE,USA,YUCAIPA,CA,WEST,OFF-AR-10003156,OFFICE SUPPLIES,ART,50 COLORED LONG PENCILS,13.208,254.0,5.541263545158426,0.20383310041924535,13.208
2020-08-12,2020-08-15,FIRST CLASS,EJ-13720,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-ST-10003816,OFFICE SUPPLIES,STORAGE,FELLOWES HIGH-STAK DRAWER FILES,15.8571,1014.8544,6.923485310782372,0.057496506288680374,15.8571
2020-08-14,2020-08-18,STANDARD CLASS,TT-21265,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-ST-10000046,OFFICE SUPPLIES,STORAGE,FELLOWES SUPER STOR/DRAWER FILES,61.389,646.2,6.472655365744282,0.20383310041924535,61.389
2020-08-14,2020-08-18,STANDARD CLASS,RE-19450,CONSUMER,USA,OAKLAND,CA,WEST,OFF-ST-10003638,OFFICE SUPPLIES,STORAGE,MOBILE PERSONAL FILE CUBE,18.9702,210.78000000000003,5.355548000002308,0.20383310041924535,18.9702
2020-08-15,2020-08-21,STANDARD CLASS,JM-15865,CONSUMER,USA,PHOENIX,AZ,WEST,OFF-LA-10000452,OFFICE SUPPLIES,LABELS,AVERY 488,1.764,8.064,2.204310523725705,0.021561189858255142,1.764
2020-08-15,2020-08-19,STANDARD CLASS,JW-15955,CONSUMER,USA,PHILADELPHIA,PA,EAST,FUR-BO-10000780,FURNITURE,BOOKCASES,O'SULLIVAN PLANTATIONS 2-DOOR LIBRARY IN LANDVERY OAK,-204.9996,452.20500000000004,6.1163445617496555,0.057496506288680374,-121.119
2020-08-15,2020-08-19,STANDARD CLASS,SP-20860,CORPORATE,USA,PHILADELPHIA,PA,EAST,TEC-PH-10003580,TECHNOLOGY,PHONES,CISCO IP PHONE 7961G-GE VOIP PHONE,-112.6216,1247.5008,7.129698750488545,0.057496506288680374,-112.6216
2020-08-16,2020-08-22,STANDARD CLASS,SC-20725,CONSUMER,USA,PEORIA,AZ,WEST,OFF-AR-10000203,OFFICE SUPPLIES,ART,NEWELL 336,1.1556,24.652800000000003,3.244652727452436,0.021561189858255142,1.1556
2020-08-16,2020-08-20,STANDARD CLASS,SC-20440,CORPORATE,USA,NEW BEDFORD,MA,EAST,OFF-BI-10002412,OFFICE SUPPLIES,BINDERS,WILSON JONES “SNAP” SCRATCH PAD BINDER TOOL FOR RING BINDERS,23.49,469.8,6.154433375386121,0.012377720103813137,23.49
2020-08-20,2020-08-24,STANDARD CLASS,SM-20320,HOME OFFICE,USA,ALLENTOWN,PA,EAST,OFF-ST-10002574,OFFICE SUPPLIES,STORAGE,"SAFCO COMMERCIAL WIRE SHELVING, BLACK",-165.768,3182.7456,8.065813644274652,0.057496506288680374,-121.119
2020-08-20,2020-08-25,STANDARD CLASS,DS-13180,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-ST-10000736,OFFICE SUPPLIES,STORAGE,CARINA DOUBLE WIDE MEDIA STORAGE TOWERS IN NATURAL & BLACK,3.2392,80.98,4.406475315076191,0.20383310041924535,3.2392
2020-08-20,2020-08-22,FIRST CLASS,NZ-18565,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10000157,OFFICE SUPPLIES,PAPER,XEROX 191,28.1718,179.82,5.19750206130922,0.20383310041924535,28.1718
2020-08-20,2020-08-25,STANDARD CLASS,HG-14965,CORPORATE,USA,FLORENCE,KY,SOUTH,OFF-AR-10002053,OFFICE SUPPLIES,ART,"PREMIUM WRITING PENCILS, SOFT, #2 BY CENTRAL ASSOCIATION FOR THE BLIND",10.0128,429.12,6.064064239522326,0.01217807945697744,10.0128
2020-08-20,2020-08-24,STANDARD CLASS,KN-16390,CORPORATE,USA,SPRINGFIELD,OH,EAST,OFF-BI-10001098,OFFICE SUPPLIES,BINDERS,ACCO D-RING BINDER W/DUBLLOCK,-8.9796,7.6968000000000005,2.162955141907654,0.0471151926532242,-8.9796
2020-08-21,2020-08-25,STANDARD CLASS,RB-19705,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10000390,OFFICE SUPPLIES,ART,NEWELL CHALK HOLDER,7.5992,66.08,4.205885936955008,0.112198043521661,7.5992
2020-08-21,2020-08-24,FIRST CLASS,DP-13105,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10003694,OFFICE SUPPLIES,BINDERS,"AVERY 3 1/2"" DISKETTE STORAGE PAGES, 10/PACK",16.2864,240.53760000000003,5.48702515455542,0.112198043521661,16.2864
2020-08-22,2020-08-22,SAME DAY,TD-20995,CONSUMER,USA,BOLINGBROOK,IL,CENTRAL,OFF-PA-10000809,OFFICE SUPPLIES,PAPER,XEROX 206,3.6288,16.588800000000003,2.8672623358424625,0.05510081852665202,3.6288
2020-08-22,2020-08-27,STANDARD CLASS,FH-14350,CONSUMER,USA,ATLANTA,GA,SOUTH,OFF-AP-10001492,OFFICE SUPPLIES,APPLIANCES,"ACCO SIX-OUTLET POWER STRIP, 4' CORD LENGTH",6.7236,77.58,4.364117214130314,0.018167298862048313,6.7236
2020-08-23,2020-08-27,STANDARD CLASS,KW-16435,CONSUMER,USA,FLORENCE,KY,SOUTH,TEC-PH-10001619,TECHNOLOGY,PHONES,LG G3,170.5113,1763.91,7.47585497656587,0.01217807945697744,170.5113
2020-08-23,2020-08-25,SECOND CLASS,MS-17710,CONSUMER,USA,BOWLING GREEN,OH,EAST,TEC-PH-10000923,TECHNOLOGY,PHONES,"BELKIN SPORTFIT ARMBAND FOR IPHONE 5S/5C, FUCHSIA",4.0473,48.5676,3.9033373944794962,0.0471151926532242,4.0473
2020-08-23,2020-08-27,STANDARD CLASS,CB-12025,CONSUMER,USA,ARLINGTON,TX,CENTRAL,OFF-ST-10001511,OFFICE SUPPLIES,STORAGE,SPACE SOLUTIONS COMMERCIAL STEEL SHELVING,-135.765,8109.696000000001,9.000938963402474,0.09722499500898382,-121.119
2020-08-23,2020-08-27,SECOND CLASS,SC-20380,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-FU-10000010,FURNITURE,FURNISHINGS,"DAX VALUE U-CHANNEL DOCUMENT FRAMES, EASEL BACK",4.6221,44.730000000000004,3.822754537669964,0.112198043521661,4.6221
2020-08-23,2020-08-27,STANDARD CLASS,EM-13810,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-AC-10001266,TECHNOLOGY,ACCESSORIES,MEMOREX MICRO TRAVEL DRIVE 8 GB,11.7,52.0,3.970291913552122,0.112198043521661,11.7
2020-08-23,2020-08-25,FIRST CLASS,DO-13435,CONSUMER,USA,PORTLAND,OR,WEST,OFF-AR-10002053,OFFICE SUPPLIES,ART,"PREMIUM WRITING PENCILS, SOFT, #2 BY CENTRAL ASSOCIATION FOR THE BLIND",0.7152,17.1648,2.899485655428132,0.011179876222798962,0.7152
2020-08-24,2020-08-29,STANDARD CLASS,NL-18310,HOME OFFICE,USA,LOS ANGELES,CA,WEST,FUR-CH-10002774,FURNITURE,CHAIRS,"GLOBAL DELUXE STACKING CHAIR, GRAY",4.5882,32.6272,3.5153352632910106,0.20383310041924535,4.5882
2020-08-24,2020-08-24,SAME DAY,MC-18100,CONSUMER,USA,HOUSTON,TX,CENTRAL,FUR-FU-10002240,FURNITURE,FURNISHINGS,NU-DELL EZ-MOUNT PLASTIC WALL FRAMES,-3.94,15.76,2.818995095053937,0.09722499500898382,-3.94
2020-08-26,2020-08-30,STANDARD CLASS,RA-19945,CONSUMER,USA,MURRIETA,CA,WEST,OFF-ST-10000046,OFFICE SUPPLIES,STORAGE,FELLOWES SUPER STOR/DRAWER FILES,92.0835,1453.9499999999998,7.28272681475396,0.20383310041924535,92.0835
2020-08-26,2020-08-31,STANDARD CLASS,PF-19165,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-PA-10002968,OFFICE SUPPLIES,PAPER,XEROX 1973,52.532,571.0,6.349138991379798,0.20383310041924535,52.532
2020-08-26,2020-08-30,STANDARD CLASS,CC-12100,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-BI-10001249,OFFICE SUPPLIES,BINDERS,AVERY HEAVY-DUTY EZD VIEW BINDER WITH LOCKING RINGS,1.6588,4.083200000000001,1.6259409845331148,0.20383310041924535,1.6588
2020-08-27,2020-09-03,STANDARD CLASS,CB-12025,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10003981,FURNITURE,FURNISHINGS,ELDON WAVE DESK ACCESSORIES,1.7472,8.32,2.2321626286975,0.20383310041924535,1.7472
2020-08-27,2020-08-31,STANDARD CLASS,BP-11185,CORPORATE,USA,DALLAS,TX,CENTRAL,TEC-PH-10004165,TECHNOLOGY,PHONES,MITEL MIVOICE 5330E IP PHONE,82.497,4399.84,8.38955071077644,0.09722499500898382,82.497
2020-08-27,2020-08-31,STANDARD CLASS,TS-21370,CORPORATE,USA,CHICAGO,IL,CENTRAL,TEC-CO-10001046,TECHNOLOGY,COPIERS,CANON IMAGECLASS D680 COPIER / FAX,874.9875,11199.84,9.323744054470826,0.05510081852665202,312.33824000000027
2020-08-27,2020-09-01,STANDARD CLASS,SM-20950,CORPORATE,USA,FAIRFIELD,CT,EAST,OFF-ST-10001837,OFFICE SUPPLIES,STORAGE,"SAFCO MOBILE DESK SIDE FILE, WIRE FRAME",122.2936,5173.96,8.551586888635098,0.008983829107606308,122.2936
2020-08-28,2020-09-01,STANDARD CLASS,CC-12100,HOME OFFICE,USA,DETROIT,MI,CENTRAL,TEC-AC-10004510,TECHNOLOGY,ACCESSORIES,LOGITECH DESKTOP MK120 MOUSE AND KEYBOARD COMBO,11.452,801.64,6.687906294617357,0.0233579556797764,11.452
2020-08-30,2020-09-01,FIRST CLASS,SC-20260,CORPORATE,USA,SAN FRANCISCO,CA,WEST,FUR-BO-10002545,FURNITURE,BOOKCASES,"ATLANTIC METALS MOBILE 3-SHELF BOOKCASES, CUSTOM COLORS",200.9546,9239.344449999999,9.131334442079446,0.20383310041924535,200.9546
2020-08-30,2020-09-04,STANDARD CLASS,AR-10510,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-PA-10003441,OFFICE SUPPLIES,PAPER,XEROX 226,27.9936,524.88,6.265073049828404,0.20383310041924535,27.9936
2020-08-30,2020-09-03,STANDARD CLASS,RH-19510,HOME OFFICE,USA,SAN DIEGO,CA,WEST,TEC-PH-10004447,TECHNOLOGY,PHONES,TOSHIBA IPT2010-SD IP TELEPHONE,41.697,2223.84,7.707440281902325,0.20383310041924535,41.697
2020-08-30,2020-09-04,STANDARD CLASS,SD-20485,HOME OFFICE,USA,BEDFORD,TX,CENTRAL,OFF-PA-10003883,OFFICE SUPPLIES,PAPER,"MESSAGE BOOK, PHONE, WIREBOUND STANDARD LINE MEMO, 2 3/4"" X 5""",6.812,67.072,4.220565968547256,0.09722499500898382,6.812
2020-08-31,2020-09-07,STANDARD CLASS,DR-12940,HOME OFFICE,USA,FRANKLIN,MA,EAST,OFF-BI-10001510,OFFICE SUPPLIES,BINDERS,DELUXE HEAVY-DUTY VINYL ROUND RING BINDER,51.57,573.0,6.352629396319567,0.012377720103813137,51.57
2020-08-31,2020-09-03,SECOND CLASS,DB-13615,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10004140,OFFICE SUPPLIES,BINDERS,AVERY NON-STICK BINDERS,4.49,45.9776,3.8496708923575276,0.20383310041924535,4.49
2020-09-02,2020-09-08,STANDARD CLASS,DB-13120,CORPORATE,USA,SAN FRANCISCO,CA,WEST,TEC-AC-10003038,TECHNOLOGY,ACCESSORIES,KINGSTON DIGITAL DATATRAVELER 16GB USB 2.0,3.401,35.8,3.6054978451748854,0.20383310041924535,3.401
2020-09-02,2020-09-07,STANDARD CLASS,CP-12085,CORPORATE,USA,TUCSON,AZ,WEST,FUR-FU-10002937,FURNITURE,FURNISHINGS,"GE 48"" FLUORESCENT TUBE, COOL WHITE ENERGY SAVER, 34 WATTS, 30/BOX",89.307,571.5648,6.350125916796068,0.021561189858255142,89.307
2020-09-02,2020-09-07,STANDARD CLASS,AS-10630,HOME OFFICE,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10003274,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE SLANT RING BINDERS, NO LABELS",2.1492,10.1888,2.4149132779674654,0.20383310041924535,2.1492
2020-09-02,2020-09-04,FIRST CLASS,JB-15400,CORPORATE,USA,BRISTOL,CT,EAST,OFF-AP-10002311,OFFICE SUPPLIES,APPLIANCES,"HOLMES REPLACEMENT FILTER FOR HEPA AIR CLEANER, VERY LARGE ROOM, HEPA FILTER",60.5528,275.24,5.621270053081737,0.008983829107606308,60.5528
2020-09-02,2020-09-06,STANDARD CLASS,MG-18145,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-EN-10001335,OFFICE SUPPLIES,ENVELOPES,"WHITE BUSINESS ENVELOPES WITH CONTEMPORARY SEAM, RECYCLED WHITE BUSINESS ENVELOPES",19.692,252.0576,5.533617130799287,0.057496506288680374,19.692
2020-09-02,2020-09-07,SECOND CLASS,JB-15400,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-ST-10001526,OFFICE SUPPLIES,STORAGE,ICEBERG MOBILE MEGA DATA/PRINTER CART,31.2858,120.33,4.798514106063782,0.112198043521661,31.2858
2020-09-02,2020-09-07,STANDARD CLASS,JC-16105,CORPORATE,USA,DURHAM,NC,SOUTH,OFF-EN-10000927,OFFICE SUPPLIES,ENVELOPES,JET-PAK RECYCLED PEEL 'N' SEAL PADDED MAILERS,62.8075,1125.5104000000001,7.0268799919646145,0.02715112796965462,62.8075
2020-09-02,2020-09-06,SECOND CLASS,JH-15820,CONSUMER,USA,HOLLAND,MI,CENTRAL,OFF-LA-10001982,OFFICE SUPPLIES,LABELS,SMEAD ALPHA-Z COLOR-CODED NAME LABELS FIRST LETTER STARTER SET,3.6,15.0,2.772588722239781,0.0233579556797764,3.6
2020-09-03,2020-09-07,STANDARD CLASS,CS-12355,CONSUMER,USA,ROSWELL,GA,SOUTH,OFF-EN-10004459,OFFICE SUPPLIES,ENVELOPES,SECURITY-TINT ENVELOPES,7.4872,30.56,3.4518904959776733,0.018167298862048313,7.4872
2020-09-03,2020-09-08,STANDARD CLASS,KB-16585,CORPORATE,USA,MEDFORD,OR,WEST,OFF-BI-10000962,OFFICE SUPPLIES,BINDERS,"ACCO FLEXIBLE ACCOHIDE SQUARE RING DATA BINDER, DARK BLUE, 11 1/2"" X 14"" 7/8""",-6.8334,5.8572000000000015,1.925299195151189,0.011179876222798962,-6.8334
2020-09-03,2020-09-07,STANDARD CLASS,SC-20440,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-BI-10001249,OFFICE SUPPLIES,BINDERS,AVERY HEAVY-DUTY EZD VIEW BINDER WITH LOCKING RINGS,-6.1248,9.1872,2.3211320302806238,0.057496506288680374,-6.1248
2020-09-03,2020-09-06,SECOND CLASS,DS-13180,CORPORATE,USA,HOUSTON,TX,CENTRAL,TEC-AC-10000109,TECHNOLOGY,ACCESSORIES,SONY MICRO VAULT CLICK 16 GB USB 2.0 FLASH DRIVE,6.7188,322.5024000000001,5.779206532769695,0.09722499500898382,6.7188
2020-09-04,2020-09-11,STANDARD CLASS,TW-21025,HOME OFFICE,USA,CHARLOTTESVILLE,VA,SOUTH,FUR-FU-10000820,FURNITURE,FURNISHINGS,TENSOR BRUSHED STEEL TORCHIERE FLOOR LAMP,12.2328,271.84,5.608885542786519,0.02295867438610501,12.2328
2020-09-04,2020-09-09,STANDARD CLASS,SP-20860,CORPORATE,USA,ROCHESTER,MN,CENTRAL,FUR-FU-10001706,FURNITURE,FURNISHINGS,LONGER-LIFE SOFT WHITE BULBS,2.9568,12.32,2.589266665112243,0.008784188460770613,2.9568
2020-09-04,2020-09-10,STANDARD CLASS,CA-12055,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,OFF-BI-10003708,OFFICE SUPPLIES,BINDERS,"ACCO FOUR POCKET POLY RING BINDER WITH LABEL HOLDER, SMOKE, 1""",-7.8225,2.6819999999999995,1.3034560828108859,0.09722499500898382,-7.8225
2020-09-04,2020-09-08,STANDARD CLASS,AG-10900,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-BI-10001900,OFFICE SUPPLIES,BINDERS,"DXL ANGLE-VIEW BINDERS WITH LOCKING RINGS, BLACK",9.7038,138.0096,4.934542995494033,0.20383310041924535,9.7038
2020-09-05,2020-09-12,STANDARD CLASS,CC-12430,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,FUR-CH-10000665,FURNITURE,CHAIRS,"GLOBAL AIRFLOW LEATHER MESH BACK CHAIR, BLACK",60.392,489.1752,6.194762878218947,0.112198043521661,60.392
2020-09-05,2020-09-11,STANDARD CLASS,BS-11590,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10002922,TECHNOLOGY,PHONES,SHORETEL SHOREPHONE IP 230 VOIP PHONE,101.394,675.96,6.517612186971758,0.112198043521661,101.394
2020-09-05,2020-09-11,STANDARD CLASS,BT-11305,HOME OFFICE,USA,SEATTLE,WA,WEST,OFF-BI-10002160,OFFICE SUPPLIES,BINDERS,ACCO HANGING DATA BINDERS,2.1336,9.7536,2.3752405822335643,0.05110800558993811,2.1336
2020-09-05,2020-09-08,SECOND CLASS,SW-20455,CONSUMER,USA,LAFAYETTE,LA,SOUTH,FUR-TA-10001039,FURNITURE,TABLES,KI ADJUSTABLE-HEIGHT TABLE,22.3548,85.98,4.465678207169493,0.004192453583549611,22.3548
2020-09-05,2020-09-09,STANDARD CLASS,CK-12760,CORPORATE,USA,NASHVILLE,TN,SOUTH,OFF-FA-10003059,OFFICE SUPPLIES,FASTENERS,ASSORTED COLOR PUSH PINS,1.1765,28.960000000000004,3.3998631586490187,0.018167298862048313,1.1765
2020-09-05,2020-09-11,STANDARD CLASS,AG-10525,CORPORATE,USA,RICHMOND,VA,SOUTH,OFF-BI-10002799,OFFICE SUPPLIES,BINDERS,"SLIMVIEW POLY BINDER, 3/8""",21.4452,419.58,6.041634711020558,0.02295867438610501,21.4452
2020-09-05,2020-09-07,FIRST CLASS,LO-17170,CORPORATE,USA,LA QUINTA,CA,WEST,TEC-AC-10003499,TECHNOLOGY,ACCESSORIES,MEMOREX MINI TRAVEL DRIVE 8 GB USB 2.0 FLASH DRIVE,18.0648,185.28,5.227250918114176,0.20383310041924535,18.0648
2020-09-05,2020-09-07,SECOND CLASS,AT-10435,HOME OFFICE,USA,TAMARAC,FL,SOUTH,OFF-BI-10003166,OFFICE SUPPLIES,BINDERS,GBC PLASTICLEAR BINDING COVERS,-2.5256,1.0332000000000001,0.7096109065906104,0.03992812936713915,-2.5256
2020-09-06,2020-09-06,SAME DAY,MC-17275,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-TA-10003837,FURNITURE,TABLES,ANDERSON HICKEY CONGA TABLE TOPS & ACCESSORIES,-14.1639,49.3452,3.9189032819488223,0.112198043521661,-14.1639
2020-09-06,2020-09-10,STANDARD CLASS,TN-21040,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,TEC-AC-10002402,TECHNOLOGY,ACCESSORIES,RAZER KRAKEN PRO OVER EAR PC AND MUSIC HEADSET,167.979,3919.5099999999998,8.273977026362788,0.112198043521661,167.979
2020-09-06,2020-09-11,STANDARD CLASS,AG-10525,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-FA-10003059,OFFICE SUPPLIES,FASTENERS,ASSORTED COLOR PUSH PINS,2.3892,28.96,3.3998631586490187,0.112198043521661,2.3892
2020-09-06,2020-09-08,SECOND CLASS,CC-12610,CORPORATE,USA,DURHAM,NC,SOUTH,OFF-AR-10001953,OFFICE SUPPLIES,ART,BOSTON 1645 DELUXE HEAVIER-DUTY ELECTRIC PENCIL SHARPENER,12.3144,450.35519999999997,6.112254612670376,0.02715112796965462,12.3144
2020-09-06,2020-09-10,STANDARD CLASS,CC-12145,CONSUMER,USA,EL PASO,TX,CENTRAL,FUR-CH-10000553,FURNITURE,CHAIRS,"METAL FOLDING CHAIRS, BEIGE, 4/CARTON",-2.0364,66.52239999999999,4.212459394679689,0.09722499500898382,-2.0364
2020-09-06,2020-09-11,STANDARD CLASS,HA-14920,CONSUMER,USA,PASADENA,CA,WEST,OFF-ST-10003656,OFFICE SUPPLIES,STORAGE,SAFCO INDUSTRIAL WIRE SHELVING,20.1579,4703.509999999999,8.456276902068963,0.20383310041924535,20.1579
2020-09-06,2020-09-13,STANDARD CLASS,LR-17035,CORPORATE,USA,PHILADELPHIA,PA,EAST,TEC-PH-10002680,TECHNOLOGY,PHONES,SAMSUNG GALAXY NOTE 3,-131.994,2851.0704,7.9558004656615084,0.057496506288680374,-121.119
2020-09-07,2020-09-13,STANDARD CLASS,VW-21775,CORPORATE,USA,MONTGOMERY,AL,SOUTH,FUR-FU-10001731,FURNITURE,FURNISHINGS,ACRYLIC SELF-STANDING DESK FRAMES,8.1168,170.88,5.146796558906795,0.006787781992413655,8.1168
2020-09-07,2020-09-10,FIRST CLASS,NM-18520,CONSUMER,USA,MORENO VALLEY,CA,WEST,OFF-PA-10002606,OFFICE SUPPLIES,PAPER,XEROX 1928,11.88,132.0,4.890349128221754,0.20383310041924535,11.88
2020-09-09,2020-09-14,STANDARD CLASS,AB-10150,CONSUMER,USA,TULSA,OK,CENTRAL,OFF-PA-10000477,OFFICE SUPPLIES,PAPER,XEROX 1952,7.0218,44.82,3.8247206770253497,0.006787781992413655,7.0218
2020-09-09,2020-09-13,STANDARD CLASS,EH-13765,CORPORATE,USA,REVERE,MA,EAST,OFF-PA-10003039,OFFICE SUPPLIES,PAPER,XEROX 1960,125.469,2509.38,7.828189415089161,0.012377720103813137,125.469
2020-09-09,2020-09-13,STANDARD CLASS,CC-12145,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-SU-10004498,OFFICE SUPPLIES,SUPPLIES,MARTIN-YALE PREMIER LETTER OPENER,1.5456,206.08,5.333105192033701,0.20383310041924535,1.5456
2020-09-09,2020-09-16,STANDARD CLASS,BO-11425,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10000817,OFFICE SUPPLIES,ART,MANCO DRY-LIGHTER ERASABLE HIGHLIGHTER,2.0672,12.16,2.5771819258971713,0.112198043521661,2.0672
2020-09-09,2020-09-11,SECOND CLASS,MC-17575,CONSUMER,USA,SEATTLE,WA,WEST,OFF-ST-10003994,OFFICE SUPPLIES,STORAGE,"BELKIN 19"" CENTER-WEIGHTED SHELF, GRAY",17.694,2123.2799999999997,7.661188200415444,0.05110800558993811,17.694
2020-09-09,2020-09-15,STANDARD CLASS,FA-14230,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-FU-10003799,FURNITURE,FURNISHINGS,"SETH THOMAS 13 1/2"" WALL CLOCK",33.0708,640.08,6.463154254125374,0.20383310041924535,33.0708
2020-09-09,2020-09-13,STANDARD CLASS,AR-10345,CORPORATE,USA,AUSTIN,TX,CENTRAL,FUR-CH-10003981,FURNITURE,CHAIRS,GLOBAL COMMERCE SERIES LOW-BACK SWIVEL/TILT CHAIRS,-2.5698,125.9202,4.84355854250953,0.09722499500898382,-2.5698
2020-09-10,2020-09-14,STANDARD CLASS,SC-20725,CONSUMER,USA,REDLANDS,CA,WEST,OFF-LA-10003190,OFFICE SUPPLIES,LABELS,AVERY 474,4.2336,25.92,3.2928695047765273,0.20383310041924535,4.2336
2020-09-10,2020-09-14,SECOND CLASS,DM-13525,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-ST-10001932,OFFICE SUPPLIES,STORAGE,FELLOWES STAXONSTEEL DRAWER FILES,108.1752,3090.72,8.03648284933259,0.112198043521661,108.1752
2020-09-10,2020-09-17,STANDARD CLASS,SN-20560,HOME OFFICE,USA,PATERSON,NJ,EAST,OFF-LA-10000414,OFFICE SUPPLIES,LABELS,AVERY 503,14.904,93.15,4.544889255103161,0.01217807945697744,14.904
2020-09-10,2020-09-11,FIRST CLASS,GB-14530,CORPORATE,USA,AURORA,CO,WEST,FUR-FU-10000073,FURNITURE,FURNISHINGS,DEFLECT-O GLASSTIQUE CLEAR DESK ACCESSORIES,4.004,78.84800000000001,4.380124827384286,0.015771611100019962,4.004
2020-09-10,2020-09-15,STANDARD CLASS,SB-20290,CORPORATE,USA,SAN DIEGO,CA,WEST,OFF-AR-10000380,OFFICE SUPPLIES,ART,"HUNT POWERHOUSE ELECTRIC PENCIL SHARPENER, BLUE",79.758,1861.02,7.529417198917887,0.20383310041924535,79.758
2020-09-11,2020-09-16,STANDARD CLASS,PG-18895,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-LA-10001317,OFFICE SUPPLIES,LABELS,AVERY 520,6.048,50.4,3.9396381724611196,0.112198043521661,6.048
2020-09-11,2020-09-17,STANDARD CLASS,TM-21010,CONSUMER,USA,AUBURN,NY,EAST,OFF-LA-10002043,OFFICE SUPPLIES,LABELS,AVERY 489,9.936,41.4,3.7471483622379123,0.112198043521661,9.936
2020-09-11,2020-09-16,SECOND CLASS,CC-12670,CONSUMER,USA,SEATTLE,WA,WEST,TEC-AC-10004209,TECHNOLOGY,ACCESSORIES,MEMOREX FROGGY FLASH DRIVE 4 GB,8.5722,43.96,3.8057732055854356,0.05110800558993811,8.5722
2020-09-12,2020-09-18,STANDARD CLASS,HG-14845,CONSUMER,USA,PHILADELPHIA,PA,EAST,OFF-BI-10004209,OFFICE SUPPLIES,BINDERS,"FELLOWES TWISTER KIT, GRAY/CLEAR, 3/PKG",-2.01,0.7236000000000001,0.544415126759546,0.057496506288680374,-2.01
2020-09-12,2020-09-14,FIRST CLASS,KD-16615,CORPORATE,USA,ANAHEIM,CA,WEST,FUR-FU-10004018,FURNITURE,FURNISHINGS,TENSOR COMPUTER MOUNTED LAMP,12.0609,134.01,4.905348849769155,0.20383310041924535,12.0609
2020-09-12,2020-09-17,STANDARD CLASS,ZC-21910,CONSUMER,USA,COLUMBUS,IN,CENTRAL,FUR-CH-10000015,FURNITURE,CHAIRS,HON MULTIPURPOSE STACKING ARM CHAIRS,394.212,10613.4,9.269966848752734,0.014573767219005789,312.33824000000027
2020-09-12,2020-09-19,STANDARD CLASS,JH-15910,CONSUMER,USA,ATLANTA,GA,SOUTH,FUR-FU-10003975,FURNITURE,FURNISHINGS,ELDON ADVANTAGE CHAIR MATS FOR LOW TO MEDIUM PILE CARPETS,12.993,389.79,5.9681703313049,0.018167298862048313,12.993
2020-09-12,2020-09-16,SECOND CLASS,AG-10900,CONSUMER,USA,CHICAGO,IL,CENTRAL,FUR-CH-10003817,FURNITURE,CHAIRS,"GLOBAL VALUE STENO CHAIR, GRAY",-12.148,476.2016,6.167939043110009,0.05510081852665202,-12.148
2020-09-12,2020-09-16,STANDARD CLASS,AM-10705,CONSUMER,USA,JACKSONVILLE,NC,SOUTH,OFF-BI-10000014,OFFICE SUPPLIES,BINDERS,HEAVY-DUTY E-Z-D BINDERS,-10.0372,15.710400000000003,2.816031280082618,0.02715112796965462,-10.0372
